NUMRESERVA,IDESTADIA,IDSERVICIO,IDHORARIO,IDCONSUMO,IDCONVENCION,CAPACIDAD
13782,82218,12,13812,,,1
13783,82219,8,13813,,,2
13784,82220,13,13814,,,3
13785,82221,6,13815,,,2
13786,82222,12,13816,16,,2
13787,82223,5,13817,,,2
13788,82224,13,13818,,,1
13789,82225,5,13819,,,3
13790,82226,5,13820,,,3
13791,82227,22,13821,,,3
13792,82228,5,13822,,,2
13793,82229,8,13823,16,,1
13794,82230,11,13824,,,2
13795,82231,22,13825,,,2
13796,82232,12,13826,,,1
13797,82233,17,13827,,,4
13798,82234,15,13828,,,2
13799,82235,17,13829,,,3
13800,82236,20,13830,14,,4
13801,82237,5,13831,,,4
13802,82238,8,13832,,,2
13803,82239,15,13833,,,2
13804,82240,13,13834,,,4
13805,82241,18,13835,,,4
13806,82242,12,13836,,,2
13807,82243,6,13837,14,,4
13808,82244,8,13838,,,3
13809,82245,13,13839,,,3
13810,82246,6,13840,,,4
13811,82247,12,13841,16,,3
13812,82248,13,13842,,,4
13813,82249,6,13843,16,,3
13814,82250,5,13844,,,1
13815,82251,14,13845,,,2
13816,82252,4,13846,,,3
13817,82253,12,13847,,,3
13818,82254,14,13848,,,1
13819,82255,20,13849,,,2
13820,82256,12,13850,,,4
13821,82257,6,13851,,,2
13822,82258,8,13852,,,3
13823,82259,17,13853,,,1
13824,82260,4,13854,14,,1
13825,82261,18,13855,,,3
13826,82262,8,13856,,,4
13827,82263,20,13857,,,3
13828,82264,17,13858,,,4
13829,82265,20,13859,,,2
13830,82266,6,13860,,,3
13831,82267,20,13861,,,2
13832,82268,8,13862,,,3
13833,82269,22,13863,,,3
13834,82270,22,13864,,,4
13835,82271,12,13865,,,1
13836,82272,20,13866,,,4
13837,82273,18,13867,,,1
13838,82274,14,13868,,,2
13839,82275,13,13869,,,4
13840,82276,6,13870,15,,1
13841,82277,6,13871,,,1
13842,82278,22,13872,,,4
13843,82279,13,13873,,,2
13844,82280,18,13874,,,2
13845,82281,14,13875,,,3
13846,82282,11,13876,14,,3
13847,82283,4,13877,,,2
13848,82284,17,13878,,,4
13849,82285,12,13879,,,1
13850,82286,12,13880,,,4
13851,82287,5,13881,,,1
13852,82288,5,13882,,,3
13853,82289,12,13883,,,2
13854,82290,8,13884,,,4
13855,82291,18,13885,,,4
13856,82292,5,13886,,,3
13857,82293,20,13887,15,,1
13858,82294,20,13888,,,4
13859,82295,15,13889,,,1
13860,82296,14,13890,,,1
13861,82297,14,13891,,,1
13862,82298,8,13892,,,4
13863,82299,20,13893,,,3
13864,82300,12,13894,,,1
13865,82301,18,13895,,,4
13866,82302,5,13896,14,,4
13867,82303,22,13897,,,4
13868,82304,6,13898,,,4
13869,82305,11,13899,15,,3
13870,82306,6,13900,,,3
13871,82307,12,13901,,,1
13872,82308,8,13902,,,1
13873,82309,22,13903,15,,4
13874,82310,4,13904,,,1
13875,82311,6,13905,,,3
13876,82312,12,13906,,,4
13877,82313,11,13907,15,,3
13878,82314,11,13908,,,2
13879,82315,14,13909,,,2
13880,82316,14,13910,,,3
13881,82317,17,13911,,,1
13882,82318,15,13912,,,1
13883,82319,22,13913,,,2
13884,82320,20,13914,,,2
13885,82321,22,13915,,,2
13886,82322,12,13916,,,4
13887,82323,6,13917,,,4
13888,82324,12,13918,,,2
13889,82325,17,13919,,,2
13890,82326,17,13920,,,1
13891,82327,13,13921,,,2
13892,82328,22,13922,,,4
13893,82329,8,13923,,,3
13894,82330,20,13924,,,3
13895,82331,20,13925,,,2
13896,82332,22,13926,,,2
13897,82333,15,13927,,,4
13898,82334,18,13928,,,3
13899,82335,22,13929,,,3
13900,82336,22,13930,,,1
13901,82337,6,13931,,,4
13902,82338,18,13932,,,4
13903,82339,18,13933,,,1
13904,82340,12,13934,,,2
13905,82341,11,13935,,,1
13906,82342,12,13936,,,4
13907,82343,6,13937,,,2
13908,82344,13,13938,,,2
13909,82345,11,13939,,,4
13910,82346,13,13940,,,1
13911,82347,17,13941,,,1
13912,82348,4,13942,14,,1
13913,82349,6,13943,,,2
13914,82350,8,13944,,,4
13915,82351,18,13945,,,2
13916,82352,17,13946,,,2
13917,82353,8,13947,,,1
13918,82354,5,13948,,,3
13919,82355,12,13949,,,1
13920,82356,6,13950,,,2
13921,82357,17,13951,16,,4
13922,82358,11,13952,,,2
13923,82359,6,13953,,,4
13924,82360,6,13954,,,3
13925,82361,11,13955,,,4
13926,82362,8,13956,,,4
13927,82363,13,13957,,,4
13928,82364,8,13958,,,4
13929,82365,13,13959,,,2
13930,82366,22,13960,,,1
13931,82367,5,13961,,,2
13932,82368,22,13962,,,3
13933,82369,15,13963,,,4
13934,82370,6,13964,,,2
13935,82371,22,13965,,,3
13936,82372,14,13966,,,1
13937,82373,18,13967,,,1
13938,82374,20,13968,,,1
13939,82375,8,13969,,,4
13940,82376,5,13970,,,2
13941,82377,6,13971,,,1
13942,82378,20,13972,,,1
13943,82379,13,13973,,,4
13944,82380,15,13974,,,3
13945,82381,4,13975,,,1
13946,82382,17,13976,,,2
13947,82383,4,13977,,,2
13948,82384,11,13978,16,,1
13949,82385,18,13979,,,3
13950,82386,8,13980,,,4
13951,82387,5,13981,,,3
13952,82388,4,13982,16,,3
13953,82389,20,13983,16,,2
13954,82390,4,13984,,,4
13955,82391,11,13985,,,2
13956,82392,4,13986,,,4
13957,82393,22,13987,,,3
13958,82394,12,13988,,,1
13959,82395,15,13989,,,4
13960,82396,22,13990,,,4
13961,82397,8,13991,,,3
13962,82398,4,13992,,,2
13963,82399,20,13993,,,4
13964,82400,11,13994,,,4
13965,82401,14,13995,,,1
13966,82402,6,13996,,,3
13967,82403,6,13997,,,3
13968,82404,12,13998,,,3
13969,82405,12,13999,,,1
13970,82406,14,14000,,,2
13971,82407,12,14001,,,2
13972,82408,6,14002,,,3
13973,82409,5,14003,,,2
13974,82410,14,14004,,,2
13975,82411,22,14005,,,3
13976,82412,4,14006,,,3
13977,82413,6,14007,,,3
13978,82414,15,14008,,,1
13979,82415,8,14009,,,4
13980,82416,6,14010,,,3
13981,82417,13,14011,,,2
13982,82418,22,14012,,,2
13983,82419,6,14013,,,1
13984,82420,11,14014,,,4
13985,82421,13,14015,,,1
13986,82422,6,14016,,,2
13987,82423,8,14017,,,1
13988,82424,18,14018,,,2
13989,82425,5,14019,16,,1
13990,82426,6,14020,,,2
13991,82427,18,14021,,,4
13992,82428,15,14022,,,3
13993,82429,8,14023,,,4
13994,82430,12,14024,,,4
13995,82431,11,14025,,,3
13996,82432,17,14026,,,1
13997,82433,22,14027,,,4
13998,82434,4,14028,,,4
13999,82435,22,14029,,,4
14000,82436,17,14030,,,1
14001,82437,13,14031,,,1
14002,82438,8,14032,,,1
14003,82439,12,14033,,,1
14004,82440,5,14034,,,1
14005,82441,12,14035,,,1
14006,82442,22,14036,,,1
14007,82443,4,14037,,,1
14008,82444,18,14038,,,2
14009,82445,11,14039,,,1
14010,82446,15,14040,,,4
14011,82447,4,14041,,,1
14012,82448,15,14042,16,,3
14013,82449,13,14043,,,1
14014,82450,17,14044,,,1
14015,82451,18,14045,,,3
14016,82452,12,14046,,,4
14017,82453,5,14047,,,1
14018,82454,6,14048,,,1
14019,82455,20,14049,,,4
14020,82456,20,14050,,,1
14021,82457,11,14051,,,4
14022,82458,17,14052,14,,2
14023,82459,15,14053,,,1
14024,82460,14,14054,15,,3
14025,82461,6,14055,16,,4
14026,82462,17,14056,,,4
14027,82463,5,14057,,,3
14028,82464,15,14058,,,4
14029,82465,13,14059,,,3
14030,82466,17,14060,,,4
14031,82467,14,14061,15,,2
14032,82468,8,14062,,,2
14033,82469,11,14063,,,2
14034,82470,5,14064,,,4
14035,82471,5,14065,,,2
14036,82472,18,14066,,,3
14037,82473,4,14067,,,2
14038,82474,13,14068,,,1
14039,82475,18,14069,,,4
14040,82476,6,14070,,,2
14041,82477,4,14071,,,2
14042,82478,15,14072,,,2
14043,82479,11,14073,,,4
14044,82480,14,14074,,,1
14045,82481,13,14075,,,1
14046,82482,6,14076,,,4
14047,82483,13,14077,,,2
14048,82484,6,14078,,,4
14049,82485,12,14079,,,3
14050,82486,18,14080,,,3
14051,82487,4,14081,,,3
14052,82488,17,14082,,,2
14053,82489,6,14083,,,1
14054,82490,17,14084,,,4
14055,82491,17,14085,,,1
14056,82492,4,14086,,,4
14057,82493,11,14087,,,1
14058,82494,8,14088,,,1
14059,82495,11,14089,,,4
14060,82496,4,14090,,,2
14061,82497,12,14091,,,1
14062,82498,18,14092,,,4
14063,82499,13,14093,,,1
14064,82500,15,14094,,,1
14065,82501,13,14095,,,2
14066,82502,15,14096,,,4
14067,82503,17,14097,,,4
14068,82504,22,14098,,,2
14069,82505,17,14099,,,3
14070,82506,14,14100,,,3
14071,82507,18,14101,,,4
14072,82508,18,14102,,,1
14073,82509,13,14103,,,1
14074,82510,6,14104,,,2
14075,82511,15,14105,,,3
14076,82512,15,14106,,,1
14077,82513,13,14107,,,3
14078,82514,4,14108,,,4
14079,82515,15,14109,,,4
14080,82516,8,14110,,,2
14081,82517,22,14111,15,,4
14082,82518,14,14112,,,2
14083,82519,14,14113,,,3
14084,82520,5,14114,,,4
14085,82521,15,14115,,,4
14086,82522,17,14116,,,1
14087,82523,13,14117,,,2
14088,82524,6,14118,,,2
14089,82525,20,14119,16,,4
14090,82526,22,14120,,,3
14091,82527,18,14121,,,4
14092,82528,15,14122,,,2
14093,82529,8,14123,16,,1
14094,82530,15,14124,,,4
14095,82531,6,14125,,,3
14096,82532,4,14126,,,1
14097,82533,13,14127,,,4
14098,82534,13,14128,,,2
14099,82535,15,14129,,,4
14100,82536,13,14130,,,4
14101,82537,14,14131,,,4
14102,82538,6,14132,,,4
14103,82539,17,14133,,,3
14104,82540,20,14134,,,4
14105,82541,13,14135,,,4
14106,82542,4,14136,,,2
14107,82543,15,14137,,,2
14108,82544,22,14138,,,4
14109,82545,14,14139,,,1
14110,82546,13,14140,,,3
14111,82547,18,14141,,,4
14112,82548,18,14142,,,2
14113,82549,4,14143,,,3
14114,82550,8,14144,,,4
14115,82551,12,14145,14,,4
14116,82552,22,14146,,,3
14117,82553,8,14147,,,2
14118,82554,22,14148,,,2
14119,82555,14,14149,,,2
14120,82556,4,14150,,,3
14121,82557,8,14151,,,4
14122,82558,4,14152,,,2
14123,82559,11,14153,,,1
14124,82560,8,14154,14,,2
14125,82561,20,14155,,,2
14126,82562,8,14156,,,2
14127,82563,22,14157,,,1
14128,82564,17,14158,,,2
14129,82565,12,14159,,,2
14130,82566,17,14160,,,4
14131,82567,17,14161,,,1
14132,82568,15,14162,,,1
14133,82569,15,14163,,,4
14134,82570,14,14164,,,2
14135,82571,18,14165,,,3
14136,82572,22,14166,,,2
14137,82573,14,14167,,,1
14138,82574,18,14168,,,2
14139,82575,20,14169,,,1
14140,82576,20,14170,,,3
14141,82577,17,14171,,,1
14142,82578,6,14172,,,3
14143,82579,14,14173,,,1
14144,82580,22,14174,,,2
14145,82581,11,14175,,,4
14146,82582,5,14176,,,1
14147,82583,6,14177,,,3
14148,82584,20,14178,,,2
14149,82585,6,14179,,,2
14150,82586,17,14180,,,3
14151,82587,17,14181,,,2
14152,82588,13,14182,,,4
14153,82589,15,14183,,,3
14154,82590,20,14184,,,3
14155,82591,5,14185,,,3
14156,82592,5,14186,,,2
14157,82593,4,14187,,,1
14158,82594,20,14188,15,,4
14159,82595,6,14189,,,2
14160,82596,18,14190,,,1
14161,82597,4,14191,16,,4
14162,82598,17,14192,,,1
14163,82599,5,14193,14,,4
14164,82600,14,14194,,,3
14165,82601,17,14195,,,1
14166,82602,22,14196,,,2
14167,82603,4,14197,,,3
14168,82604,12,14198,,,4
14169,82605,17,14199,,,1
14170,82606,14,14200,,,1
14171,82607,14,14201,,,2
14172,82608,6,14202,,,3
14173,82609,15,14203,,,4
14174,82610,11,14204,,,4
14175,82611,22,14205,,,2
14176,82612,17,14206,15,,2
14177,82613,18,14207,,,3
14178,82614,20,14208,,,4
14179,82615,20,14209,,,2
14180,82616,20,14210,,,4
14181,82617,11,14211,16,,4
14182,82618,15,14212,,,2
14183,82619,5,14213,,,3
14184,82620,14,14214,,,4
14185,82621,11,14215,,,4
14186,82622,6,14216,,,1
14187,82623,4,14217,,,4
14188,82624,15,14218,,,2
14189,82625,4,14219,,,2
14190,82626,20,14220,,,3
14191,82627,8,14221,,,2
14192,82628,15,14222,,,2
14193,82629,13,14223,,,4
14194,82630,13,14224,,,2
14195,82631,8,14225,,,2
14196,82632,12,14226,,,2
14197,82633,22,14227,,,3
14198,82634,8,14228,,,4
14199,82635,8,14229,,,4
14200,82636,13,14230,,,2
14201,82637,6,14231,,,4
14202,82638,11,14232,,,4
14203,82639,5,14233,,,2
14204,82640,11,14234,,,4
14205,82641,5,14235,,,1
14206,82642,20,14236,,,4
14207,82643,18,14237,,,1
14208,82644,18,14238,,,1
14209,82645,6,14239,16,,2
14210,82646,4,14240,,,4
14211,82647,18,14241,,,1
14212,82648,15,14242,14,,2
14213,82649,17,14243,,,1
14214,82650,6,14244,,,4
14215,82651,18,14245,,,1
14216,82652,15,14246,,,1
14217,82653,11,14247,,,3
14218,82654,12,14248,,,3
14219,82655,4,14249,,,2
14220,82656,14,14250,,,2
14221,82657,5,14251,,,2
14222,82658,4,14252,,,2
14223,82659,5,14253,,,2
14224,82660,6,14254,,,2
14225,82661,22,14255,,,3
14226,82662,14,14256,,,4
14227,82663,22,14257,,,2
14228,82664,12,14258,,,3
14229,82665,4,14259,,,3
14230,82666,11,14260,,,4
14231,82667,14,14261,,,2
14232,82668,6,14262,,,1
14233,82669,6,14263,,,2
14234,82670,12,14264,,,2
14235,82671,5,14265,,,4
14236,82672,11,14266,,,4
14237,82673,15,14267,,,2
14238,82674,4,14268,,,3
14239,82675,4,14269,,,1
14240,82676,22,14270,,,1
14241,82677,17,14271,,,2
14242,82678,18,14272,14,,4
14243,82679,20,14273,,,3
14244,82680,4,14274,,,2
14245,82681,18,14275,,,4
14246,82682,5,14276,,,2
14247,82683,15,14277,,,4
14248,82684,11,14278,,,2
14249,82685,20,14279,,,2
14250,82686,18,14280,16,,2
14251,82687,8,14281,,,1
14252,82688,17,14282,,,2
14253,82689,8,14283,15,,2
14254,82690,5,14284,,,4
14255,82691,22,14285,,,3
14256,82692,6,14286,,,3
14257,82693,22,14287,,,2
14258,82694,8,14288,,,3
14259,82695,5,14289,,,4
14260,82696,6,14290,,,4
14261,82697,15,14291,,,4
14262,82698,6,14292,16,,3
14263,82699,18,14293,,,1
14264,82700,20,14294,16,,3
14265,82701,12,14295,,,4
14266,82702,12,14296,,,3
14267,82703,13,14297,,,3
14268,82704,8,14298,,,3
14269,82705,6,14299,,,2
14270,82706,6,14300,,,1
14271,82707,6,14301,,,3
14272,82708,20,14302,,,1
14273,82709,20,14303,,,1
14274,82710,14,14304,,,3
14275,82711,20,14305,,,1
14276,82712,13,14306,,,2
14277,82713,8,14307,,,4
14278,82714,22,14308,14,,3
14279,82715,6,14309,,,3
14280,82716,4,14310,,,3
14281,82717,11,14311,,,2
14282,82718,5,14312,,,1
14283,82719,17,14313,16,,3
14284,82720,13,14314,,,1
14285,82721,5,14315,,,3
14286,82722,6,14316,,,2
14287,82723,20,14317,,,2
14288,82724,17,14318,,,2
14289,82725,13,14319,14,,2
14290,82726,6,14320,,,2
14291,82727,6,14321,,,2
14292,82728,12,14322,,,4
14293,82729,11,14323,15,,4
14294,82730,6,14324,,,3
14295,82731,18,14325,,,1
14296,82732,17,14326,,,4
14297,82733,18,14327,,,1
14298,82734,6,14328,,,3
14299,82735,12,14329,,,3
14300,82736,13,14330,,,4
14301,82737,4,14331,,,4
14302,82738,6,14332,,,2
14303,82739,20,14333,,,3
14304,82740,20,14334,,,2
14305,82741,15,14335,,,3
14306,82742,20,14336,,,3
14307,82743,18,14337,,,3
14308,82744,14,14338,,,3
14309,82745,5,14339,,,4
14310,82746,6,14340,,,4
14311,82747,22,14341,15,,2
14312,82748,13,14342,,,1
14313,82749,12,14343,15,,3
14314,82750,14,14344,,,2
14315,82751,15,14345,14,,3
14316,82752,11,14346,,,2
14317,82753,12,14347,,,1
14318,82754,14,14348,,,4
14319,82755,8,14349,,,4
14320,82756,18,14350,,,3
14321,82757,6,14351,14,,2
14322,82758,15,14352,,,1
14323,82759,8,14353,,,3
14324,82760,22,14354,,,3
14325,82761,15,14355,,,4
14326,82762,14,14356,,,1
14327,82763,14,14357,,,4
14328,82764,14,14358,,,1
14329,82765,22,14359,,,1
14330,82766,5,14360,,,1
14331,82767,11,14361,,,1
14332,82768,12,14362,,,1
14333,82769,12,14363,16,,1
14334,82770,20,14364,15,,3
14335,82771,22,14365,,,1
14336,82772,8,14366,,,3
14337,82773,14,14367,,,3
14338,82774,22,14368,,,1
14339,82775,6,14369,,,1
14340,82776,12,14370,,,3
14341,82777,18,14371,,,3
14342,82778,13,14372,,,3
14343,82779,22,14373,,,1
14344,82780,20,14374,,,1
14345,82781,17,14375,,,2
14346,82782,11,14376,,,4
14347,82783,13,14377,,,2
14348,82784,20,14378,,,2
14349,82785,17,14379,,,3
14350,82786,22,14380,,,4
14351,82787,18,14381,,,2
14352,82788,22,14382,,,2
14353,82789,8,14383,,,4
14354,82790,22,14384,,,2
14355,82791,14,14385,,,1
14356,82792,22,14386,,,3
14357,82793,8,14387,15,,1
14358,82794,14,14388,,,4
14359,82795,5,14389,,,2
14360,82796,12,14390,14,,1
14361,82797,15,14391,,,1
14362,82798,18,14392,,,1
14363,82799,18,14393,,,3
14364,82800,14,14394,,,3
14365,82801,13,14395,,,3
14366,82802,4,14396,,,3
14367,82803,4,14397,,,1
14368,82804,15,14398,,,3
14369,82805,5,14399,,,4
14370,82806,22,14400,,,2
14371,82807,17,14401,,,1
14372,82808,22,14402,,,1
14373,82809,12,14403,,,3
14374,82810,22,14404,,,2
14375,82811,15,14405,,,1
14376,82812,5,14406,,,4
14377,82813,20,14407,,,2
14378,82814,12,14408,,,4
14379,82815,11,14409,,,4
14380,82816,4,14410,,,3
14381,82817,15,14411,,,4
14382,82818,20,14412,16,,3
14383,82819,15,14413,,,2
14384,82820,4,14414,,,4
14385,82821,11,14415,,,2
14386,82822,12,14416,,,2
14387,82823,22,14417,,,4
14388,82824,20,14418,,,4
14389,82825,5,14419,,,2
14390,82826,15,14420,,,4
14391,82827,22,14421,,,4
14392,82828,6,14422,,,1
14393,82829,8,14423,,,1
14394,82830,12,14424,,,1
14395,82831,20,14425,,,2
14396,82832,15,14426,,,3
14397,82833,20,14427,,,1
14398,82834,20,14428,,,1
14399,82835,17,14429,14,,2
14400,82836,4,14430,,,2
14401,82837,22,14431,,,1
14402,82838,13,14432,,,1
14403,82839,5,14433,,,1
14404,82840,22,14434,,,3
14405,82841,12,14435,,,3
14406,82842,6,14436,,,4
14407,82843,5,14437,,,3
14408,82844,11,14438,,,4
14409,82845,12,14439,,,3
14410,82846,5,14440,,,4
14411,82847,12,14441,,,3
14412,82848,22,14442,,,4
14413,82849,6,14443,,,3
14414,82850,22,14444,,,4
14415,82851,15,14445,,,1
14416,82852,5,14446,,,2
14417,82853,4,14447,,,1
14418,82854,22,14448,,,2
14419,82855,12,14449,,,3
14420,82856,18,14450,,,2
14421,82857,11,14451,,,2
14422,82858,22,14452,,,1
14423,82859,22,14453,,,4
14424,82860,12,14454,,,3
14425,82861,4,14455,,,4
14426,82862,18,14456,,,2
14427,82863,13,14457,,,1
14428,82864,18,14458,,,1
14429,82865,5,14459,,,1
14430,82866,8,14460,,,3
14431,82867,20,14461,,,4
14432,82868,18,14462,,,2
14433,82869,13,14463,,,2
14434,82870,11,14464,,,4
14435,82871,13,14465,,,2
14436,82872,11,14466,,,4
14437,82873,20,14467,,,4
14438,82874,17,14468,,,2
14439,82875,8,14469,,,2
14440,82876,15,14470,,,1
14441,82877,20,14471,,,3
14442,82878,20,14472,,,2
14443,82879,22,14473,,,3
14444,82880,6,14474,,,1
14445,82881,5,14475,,,3
14446,82882,20,14476,,,1
14447,82883,6,14477,,,4
14448,82884,20,14478,,,2
14449,82885,17,14479,,,4
14450,82886,14,14480,,,4
14451,82887,4,14481,,,4
14452,82888,22,14482,,,4
14453,82889,11,14483,,,4
14454,82890,15,14484,,,4
14455,82891,14,14485,,,3
14456,82892,4,14486,,,4
14457,82893,11,14487,,,4
14458,82894,22,14488,,,4
14459,82895,22,14489,,,4
14460,82896,14,14490,,,4
14461,82897,11,14491,,,2
14462,82898,4,14492,16,,1
14463,82899,5,14493,,,2
14464,82900,15,14494,,,4
14465,82901,12,14495,,,2
14466,82902,13,14496,,,2
14467,82903,20,14497,,,2
14468,82904,17,14498,,,1
14469,82905,17,14499,,,2
14470,82906,13,14500,,,1
14471,82907,4,14501,15,,2
14472,82908,22,14502,,,1
14473,82909,8,14503,,,1
14474,82910,4,14504,,,4
14475,82911,11,14505,,,2
14476,82912,14,14506,,,1
14477,82913,11,14507,,,2
14478,82914,11,14508,,,4
14479,82915,18,14509,,,2
14480,82916,18,14510,,,1
14481,82917,6,14511,,,3
14482,82918,6,14512,,,3
14483,82919,18,14513,,,4
14484,82920,22,14514,,,1
14485,82921,13,14515,,,3
14486,82922,5,14516,,,3
14487,82923,6,14517,,,3
14488,82924,12,14518,,,2
14489,82925,13,14519,,,4
14490,82926,11,14520,,,1
14491,82927,13,14521,,,1
14492,82928,12,14522,,,2
14493,82929,15,14523,,,1
14494,82930,20,14524,,,1
14495,82931,5,14525,,,1
14496,82932,6,14526,,,3
14497,82933,5,14527,,,2
14498,82934,15,14528,,,2
14499,82935,5,14529,,,1
14500,82936,18,14530,,,3
14501,82937,20,14531,,,1
14502,82938,14,14532,,,1
14503,82939,17,14533,,,4
14504,82940,14,14534,,,3
14505,82941,8,14535,,,4
14506,82942,12,14536,,,1
14507,82943,17,14537,,,2
14508,82944,20,14538,,,2
14509,82945,17,14539,,,2
14510,82946,18,14540,,,3
14511,82947,14,14541,,,2
14512,82948,22,14542,,,3
14513,82949,8,14543,,,2
14514,82950,11,14544,,,2
14515,82951,12,14545,,,3
14516,82952,20,14546,,,1
14517,82953,17,14547,,,4
14518,82954,18,14548,,,1
14519,82955,15,14549,15,,1
14520,82956,11,14550,14,,1
14521,82957,5,14551,,,3
14522,82958,5,14552,,,4
14523,82959,15,14553,,,2
14524,82960,8,14554,,,4
14525,82961,22,14555,,,3
14526,82962,4,14556,,,4
14527,82963,15,14557,,,1
14528,82964,14,14558,,,4
14529,82965,15,14559,,,1
14530,82966,4,14560,,,2
14531,82967,18,14561,,,4
14532,82968,11,14562,,,3
14533,82969,22,14563,,,4
14534,82970,12,14564,,,4
14535,82971,18,14565,,,4
14536,82972,13,14566,,,4
14537,82973,18,14567,,,2
14538,82974,6,14568,,,2
14539,82975,5,14569,16,,1
14540,82976,12,14570,,,1
14541,82977,8,14571,,,4
14542,82978,4,14572,,,4
14543,82979,15,14573,,,2
14544,82980,5,14574,14,,4
14545,82981,13,14575,,,4
14546,82982,8,14576,,,1
14547,82983,22,14577,,,1
14548,82984,17,14578,,,4
14549,82985,11,14579,,,3
14550,82986,14,14580,,,1
14551,82987,11,14581,,,4
14552,82988,20,14582,,,2
14553,82989,8,14583,,,3
14554,82990,13,14584,,,2
14555,82991,11,14585,,,3
14556,82992,6,14586,,,4
14557,82993,5,14587,,,4
14558,82994,20,14588,,,2
14559,82995,5,14589,,,3
14560,82996,15,14590,,,3
14561,82997,18,14591,,,4
14562,82998,6,14592,,,1
14563,82999,22,14593,,,3
14564,83000,12,14594,,,2
14565,83001,5,14595,,,1
14566,83002,17,14596,,,2
14567,83003,15,14597,,,4
14568,83004,12,14598,,,4
14569,83005,20,14599,,,4
14570,83006,11,14600,,,2
14571,83007,11,14601,,,2
14572,83008,15,14602,15,,1
14573,83009,11,14603,,,2
14574,83010,12,14604,,,1
14575,83011,6,14605,,,2
14576,83012,20,14606,,,4
14577,83013,12,14607,,,3
14578,83014,20,14608,16,,3
14579,83015,17,14609,,,1
14580,83016,11,14610,,,3
14581,83017,20,14611,,,3
14582,83018,12,14612,,,2
14583,83019,11,14613,,,3
14584,83020,22,14614,,,2
14585,83021,18,14615,,,2
14586,83022,5,14616,,,4
14587,83023,5,14617,,,4
14588,83024,15,14618,,,3
14589,83025,5,14619,,,4
14590,83026,12,14620,,,4
14591,83027,13,14621,,,4
14592,83028,5,14622,,,4
14593,83029,18,14623,,,3
14594,83030,18,14624,,,2
14595,83031,20,14625,,,2
14596,83032,20,14626,,,1
14597,83033,22,14627,,,2
14598,83034,14,14628,,,1
14599,83035,14,14629,,,3
