IDHORARIO,DURACION,IDSERVICIO,FECHAINICIO,DIA,HORAINICIO,HORAFIN,FECHAFIN
9063,,13,11/05/2018,,9,21,12/05/2018
9064,,5,13/02/2018,,18,19,14/02/2018
9065,,4,12/05/2018,,8,24,13/05/2018
9066,,8,16/05/2018,,20,19,16/05/2018
9067,,12,02/07/2018,,0,20,02/07/2018
9068,,11,18/08/2018,,23,18,18/08/2018
9069,,4,08/01/2018,,5,22,09/01/2018
9070,,5,11/04/2018,,16,5,12/04/2018
9071,,13,23/08/2018,,17,18,24/08/2018
9072,,11,09/02/2018,,11,12,09/02/2018
9073,,15,25/07/2018,,16,8,25/07/2018
9074,,22,31/05/2018,,20,18,01/06/2018
9075,,18,13/07/2018,,12,15,14/07/2018
9076,,14,22/07/2018,,1,23,22/07/2018
9077,,13,14/03/2018,,6,8,14/03/2018
9078,,20,11/05/2018,,12,24,12/05/2018
9079,,17,16/06/2018,,1,14,17/06/2018
9080,,18,28/07/2018,,20,18,28/07/2018
9081,,22,06/09/2018,,7,18,06/09/2018
9082,,8,22/12/2018,,12,20,22/12/2018
9083,,22,03/04/2018,,6,21,04/04/2018
9084,,12,13/03/2018,,19,24,14/03/2018
9085,,11,21/05/2018,,18,18,21/05/2018
9086,,15,13/05/2018,,9,17,13/05/2018
9087,,8,04/01/2019,,10,13,05/01/2019
9088,,18,07/03/2018,,21,15,08/03/2018
9089,,4,28/01/2018,,16,21,28/01/2018
9090,,4,03/07/2018,,8,10,03/07/2018
9091,,17,28/09/2018,,14,11,28/09/2018
9092,,15,04/09/2018,,7,14,04/09/2018
9093,,11,01/12/2018,,11,24,01/12/2018
9094,,18,09/09/2018,,10,24,09/09/2018
9095,,11,01/07/2018,,2,22,01/07/2018
9096,,4,13/07/2018,,19,13,14/07/2018
9097,,14,25/04/2018,,8,20,26/04/2018
9098,,13,22/01/2018,,11,23,23/01/2018
9099,,17,16/08/2018,,16,6,16/08/2018
9100,,12,24/03/2018,,11,15,25/03/2018
9101,,18,14/02/2018,,8,13,15/02/2018
9102,,4,17/01/2018,,12,21,18/01/2018
9103,,12,27/09/2018,,7,17,28/09/2018
9104,,8,03/12/2018,,21,20,03/12/2018
9105,,17,11/04/2018,,12,21,11/04/2018
9106,,20,23/03/2018,,2,20,24/03/2018
9107,,20,03/02/2018,,5,23,04/02/2018
9108,,11,24/02/2018,,0,24,24/02/2018
9109,,4,25/03/2018,,20,5,25/03/2018
9110,,14,02/06/2018,,17,24,03/06/2018
9111,,11,10/10/2018,,16,14,11/10/2018
9112,,15,02/05/2018,,21,23,03/05/2018
9113,,22,12/04/2018,,23,18,13/04/2018
9114,,5,12/09/2018,,12,22,12/09/2018
9115,,4,31/07/2018,,11,24,01/08/2018
9116,,15,10/01/2018,,16,23,10/01/2018
9117,,12,09/07/2018,,23,11,10/07/2018
9118,,12,14/12/2018,,8,3,14/12/2018
9119,,4,04/02/2018,,23,21,05/02/2018
9120,,22,06/09/2018,,10,19,07/09/2018
9121,,4,29/04/2018,,20,16,29/04/2018
9122,,15,10/07/2018,,4,8,10/07/2018
9123,,15,13/11/2018,,2,23,13/11/2018
9124,,15,02/09/2018,,14,24,02/09/2018
9125,,20,03/01/2018,,4,21,04/01/2018
9126,,5,16/05/2018,,19,11,17/05/2018
9127,,17,20/06/2018,,8,22,21/06/2018
9128,,22,16/12/2018,,13,14,16/12/2018
9129,,15,15/04/2018,,16,12,16/04/2018
9130,,20,27/04/2018,,15,15,27/04/2018
9131,,15,25/10/2018,,5,16,26/10/2018
9132,,12,14/01/2018,,15,17,14/01/2018
9133,,13,08/09/2018,,22,22,09/09/2018
9134,,15,21/12/2018,,8,24,22/12/2018
9135,,14,28/12/2018,,17,24,29/12/2018
9136,,22,14/06/2018,,10,16,14/06/2018
9137,,14,31/01/2018,,22,23,31/01/2018
9138,,18,27/05/2018,,14,16,27/05/2018
9139,,22,20/02/2018,,13,22,20/02/2018
9140,,4,25/09/2018,,18,9,26/09/2018
9141,,14,28/11/2018,,8,20,29/11/2018
9142,,11,25/04/2018,,21,23,25/04/2018
9143,,12,19/12/2018,,23,9,19/12/2018
9144,,14,11/03/2018,,1,7,12/03/2018
9145,,8,14/09/2018,,22,20,14/09/2018
9146,,4,11/04/2018,,1,24,11/04/2018
9147,,14,03/07/2018,,13,24,04/07/2018
9148,,11,28/10/2018,,1,14,28/10/2018
9149,,12,29/09/2018,,7,20,30/09/2018
9150,,5,27/08/2018,,21,21,28/08/2018
9151,,17,03/11/2018,,1,24,04/11/2018
9152,,22,24/08/2018,,9,21,25/08/2018
9153,,14,21/12/2018,,11,18,22/12/2018
9154,,11,05/09/2018,,14,23,06/09/2018
9155,,5,04/10/2018,,4,19,04/10/2018
9156,,20,28/12/2018,,23,15,29/12/2018
9157,,13,06/11/2018,,21,7,07/11/2018
9158,,12,18/05/2018,,1,18,19/05/2018
9159,,13,04/04/2018,,18,22,04/04/2018
9160,,15,23/04/2018,,10,15,23/04/2018
9161,,8,10/02/2018,,18,22,11/02/2018
9162,,8,25/07/2018,,10,17,26/07/2018
9163,,20,20/12/2018,,21,22,20/12/2018
9164,,18,26/09/2018,,5,18,26/09/2018
9165,,15,16/04/2018,,3,18,16/04/2018
9166,,11,18/01/2018,,21,14,19/01/2018
9167,,13,16/04/2018,,12,21,17/04/2018
9168,,15,31/10/2018,,22,20,31/10/2018
9169,,13,24/09/2018,,9,11,25/09/2018
9170,,13,29/11/2018,,6,19,29/11/2018
9171,,5,10/02/2018,,13,17,10/02/2018
9172,,12,11/04/2018,,20,20,11/04/2018
9173,,22,04/06/2018,,8,24,05/06/2018
9174,,17,18/12/2018,,3,23,19/12/2018
9175,,20,07/12/2018,,9,24,08/12/2018
9176,,13,31/05/2018,,20,16,01/06/2018
9177,,5,11/03/2018,,10,15,11/03/2018
9178,,15,01/04/2018,,1,6,01/04/2018
9179,,8,18/05/2018,,1,20,18/05/2018
9180,,22,04/03/2018,,3,17,04/03/2018
9181,,11,22/05/2018,,12,1,22/05/2018
9182,,12,30/10/2018,,10,24,31/10/2018
9183,,22,07/11/2018,,8,23,08/11/2018
9184,,5,13/07/2018,,3,10,13/07/2018
9185,,18,25/07/2018,,8,14,26/07/2018
9186,,15,28/10/2018,,6,14,28/10/2018
9187,,17,27/03/2018,,23,22,28/03/2018
9188,,17,17/04/2018,,9,22,17/04/2018
9189,,22,23/07/2018,,19,23,23/07/2018
9190,,22,09/12/2018,,21,4,10/12/2018
9191,,17,26/09/2018,,15,10,27/09/2018
9192,,13,23/06/2018,,4,8,24/06/2018
9193,,4,21/06/2018,,13,10,21/06/2018
9194,,13,07/12/2018,,10,20,07/12/2018
9195,,13,19/03/2018,,16,4,20/03/2018
9196,,22,24/08/2018,,8,22,25/08/2018
9197,,14,10/03/2018,,10,24,11/03/2018
9198,,22,10/02/2018,,19,22,10/02/2018
9199,,13,13/09/2018,,9,23,14/09/2018
9200,,20,26/08/2018,,20,23,26/08/2018
9201,,22,17/06/2018,,3,7,18/06/2018
9202,,13,02/08/2018,,12,16,03/08/2018
9203,,12,10/08/2018,,2,22,10/08/2018
9204,,5,30/04/2018,,14,21,30/04/2018
9205,,11,30/09/2018,,16,20,30/09/2018
9206,,22,11/07/2018,,11,23,11/07/2018
9207,,13,20/04/2018,,21,13,20/04/2018
9208,,8,18/12/2018,,9,23,18/12/2018
9209,,15,24/02/2018,,2,23,24/02/2018
9210,,22,14/06/2018,,5,18,14/06/2018
9211,,17,05/08/2018,,13,20,05/08/2018
9212,,13,14/06/2018,,15,22,15/06/2018
9213,,14,27/01/2018,,8,23,27/01/2018
9214,,5,04/09/2018,,1,19,05/09/2018
9215,,4,17/05/2018,,10,6,18/05/2018
9216,,5,08/03/2018,,16,13,08/03/2018
9217,,18,29/09/2018,,4,14,30/09/2018
9218,,14,19/09/2018,,4,16,20/09/2018
9219,,20,08/06/2018,,4,18,09/06/2018
9220,,13,03/02/2018,,13,12,04/02/2018
9221,,22,31/10/2018,,8,14,01/11/2018
9222,,20,30/09/2018,,6,9,01/10/2018
9223,,12,26/10/2018,,18,7,26/10/2018
9224,,5,18/02/2018,,9,16,19/02/2018
9225,,17,02/12/2018,,21,11,03/12/2018
9226,,18,24/04/2018,,5,17,25/04/2018
9227,,14,16/08/2018,,19,24,16/08/2018
9228,,12,24/12/2018,,0,17,25/12/2018
9229,,20,02/03/2018,,6,6,03/03/2018
9230,,13,12/10/2018,,6,16,12/10/2018
9231,,5,24/01/2018,,2,13,24/01/2018
9232,,20,20/05/2018,,3,22,20/05/2018
9233,,20,14/06/2018,,17,22,15/06/2018
9234,,18,31/08/2018,,12,22,01/09/2018
9235,,22,17/09/2018,,0,20,17/09/2018
9236,,8,01/12/2018,,22,24,02/12/2018
9237,,11,06/02/2018,,10,18,07/02/2018
9238,,4,15/07/2018,,11,12,15/07/2018
9239,,17,21/12/2018,,12,20,22/12/2018
9240,,4,27/06/2018,,3,21,27/06/2018
9241,,12,17/07/2018,,10,9,17/07/2018
9242,,12,28/03/2018,,21,13,29/03/2018
9243,,18,15/11/2018,,19,7,16/11/2018
9244,,11,30/06/2018,,15,21,01/07/2018
9245,,22,28/11/2018,,18,19,29/11/2018
9246,,5,14/05/2018,,22,23,14/05/2018
9247,,17,15/08/2018,,5,24,16/08/2018
9248,,15,28/11/2018,,20,22,28/11/2018
9249,,15,23/01/2018,,15,8,23/01/2018
9250,,13,14/02/2018,,22,17,15/02/2018
9251,,17,01/12/2018,,11,23,01/12/2018
9252,,17,25/12/2018,,19,6,25/12/2018
9253,,13,18/01/2018,,16,4,19/01/2018
9254,,14,01/10/2018,,1,19,01/10/2018
9255,,12,08/03/2018,,12,14,08/03/2018
9256,,15,03/09/2018,,11,21,03/09/2018
9257,,14,18/06/2018,,7,23,19/06/2018
9258,,11,05/07/2018,,11,24,05/07/2018
9259,,20,25/03/2018,,21,23,25/03/2018
9260,,17,08/08/2018,,10,10,08/08/2018
9261,,12,10/05/2018,,23,19,11/05/2018
9262,,11,21/02/2018,,0,9,21/02/2018
9263,,14,09/03/2018,,14,22,10/03/2018
9264,,22,11/12/2018,,11,20,11/12/2018
9265,,8,31/08/2018,,6,22,31/08/2018
9266,,14,12/11/2018,,8,20,12/11/2018
9267,,13,17/12/2018,,10,8,18/12/2018
9268,,8,08/08/2018,,20,14,09/08/2018
9269,,18,09/03/2018,,19,14,09/03/2018
9270,,8,08/03/2018,,20,16,08/03/2018
9271,,4,21/11/2018,,23,22,21/11/2018
9272,,11,20/09/2018,,22,11,20/09/2018
9273,,5,27/06/2018,,13,13,28/06/2018
9274,,11,06/02/2018,,2,19,06/02/2018
9275,,13,07/05/2018,,5,13,07/05/2018
9276,,20,12/02/2018,,0,5,13/02/2018
9277,,15,25/10/2018,,8,10,25/10/2018
9278,,11,13/08/2018,,0,23,14/08/2018
9279,,20,17/02/2018,,14,20,18/02/2018
9280,,14,23/05/2018,,14,24,23/05/2018
9281,,15,01/05/2018,,17,1,02/05/2018
9282,,13,18/06/2018,,16,23,19/06/2018
9283,,22,15/09/2018,,0,15,15/09/2018
9284,,20,11/12/2018,,18,7,11/12/2018
9285,,4,16/07/2018,,12,21,16/07/2018
9286,,13,05/03/2018,,3,13,05/03/2018
9287,,12,22/08/2018,,17,17,22/08/2018
9288,,4,25/01/2018,,2,11,26/01/2018
9289,,15,17/09/2018,,9,6,18/09/2018
9290,,8,31/08/2018,,18,20,01/09/2018
9291,,15,09/02/2018,,22,4,09/02/2018
9292,,13,23/08/2018,,1,16,23/08/2018
9293,,12,05/07/2018,,13,24,05/07/2018
9294,,15,01/09/2018,,2,23,01/09/2018
9295,,20,19/11/2018,,2,20,20/11/2018
9296,,12,28/10/2018,,6,15,29/10/2018
9297,,15,25/03/2018,,16,10,26/03/2018
9298,,20,25/04/2018,,23,9,25/04/2018
9299,,5,28/06/2018,,18,22,28/06/2018
9300,,18,10/11/2018,,4,4,11/11/2018
9301,,17,12/12/2018,,22,17,12/12/2018
9302,,17,08/07/2018,,21,16,09/07/2018
9303,,20,05/01/2018,,9,22,05/01/2018
9304,,13,06/06/2018,,17,14,07/06/2018
9305,,22,05/08/2018,,17,18,06/08/2018
9306,,4,02/10/2018,,21,18,02/10/2018
9307,,5,12/05/2018,,0,13,12/05/2018
9308,,15,10/07/2018,,13,12,10/07/2018
9309,,4,02/06/2018,,22,20,02/06/2018
9310,,18,10/07/2018,,13,24,11/07/2018
9311,,22,15/12/2018,,23,16,15/12/2018
9312,,22,17/01/2018,,16,9,18/01/2018
9313,,13,04/07/2018,,16,23,05/07/2018
9314,,15,10/08/2018,,21,10,10/08/2018
9315,,17,22/05/2018,,12,24,22/05/2018
9316,,4,20/10/2018,,13,21,20/10/2018
9317,,20,19/03/2018,,22,20,19/03/2018
9318,,22,08/12/2018,,13,24,08/12/2018
9319,,22,05/10/2018,,4,24,06/10/2018
9320,,4,06/04/2018,,7,23,07/04/2018
9321,,14,27/10/2018,,19,16,28/10/2018
9322,,17,20/05/2018,,14,23,20/05/2018
9323,,20,27/05/2018,,8,11,28/05/2018
9324,,13,05/12/2018,,22,22,05/12/2018
9325,,20,11/08/2018,,19,19,11/08/2018
9326,,4,05/12/2018,,15,20,05/12/2018
9327,,17,27/05/2018,,7,11,28/05/2018
9328,,11,05/08/2018,,22,17,05/08/2018
9329,,18,12/07/2018,,20,24,12/07/2018
9330,,4,30/06/2018,,5,19,01/07/2018
9331,,14,17/08/2018,,12,21,17/08/2018
9332,,17,07/03/2018,,18,20,07/03/2018
9333,,8,06/06/2018,,4,16,07/06/2018
9334,,22,30/11/2018,,22,10,01/12/2018
9335,,18,22/07/2018,,15,23,23/07/2018
9336,,12,23/02/2018,,11,21,23/02/2018
9337,,11,14/11/2018,,17,22,15/11/2018
9338,,15,14/09/2018,,1,20,15/09/2018
9339,,5,06/03/2018,,14,7,06/03/2018
9340,,5,03/05/2018,,2,24,03/05/2018
9341,,12,16/02/2018,,6,21,17/02/2018
9342,,13,22/06/2018,,14,17,23/06/2018
9343,,17,23/03/2018,,17,23,24/03/2018
9344,,17,30/11/2018,,20,18,01/12/2018
9345,,13,11/12/2018,,6,20,11/12/2018
9346,,5,07/08/2018,,8,24,07/08/2018
9347,,13,09/06/2018,,0,22,09/06/2018
9348,,14,04/04/2018,,22,24,04/04/2018
9349,,14,22/06/2018,,4,19,23/06/2018
9350,,4,07/12/2018,,4,23,07/12/2018
9351,,14,04/03/2018,,3,8,05/03/2018
9352,,4,02/11/2018,,15,23,03/11/2018
9353,,20,03/07/2018,,2,21,04/07/2018
9354,,12,13/01/2018,,20,21,13/01/2018
9355,,5,07/12/2018,,4,14,07/12/2018
9356,,14,17/09/2018,,20,11,18/09/2018
9357,,14,07/05/2018,,11,24,08/05/2018
9358,,5,30/03/2018,,11,22,30/03/2018
9359,,12,05/08/2018,,20,23,06/08/2018
9360,,17,22/03/2018,,16,14,23/03/2018
9361,,4,26/06/2018,,1,16,27/06/2018
9362,,11,14/09/2018,,11,23,14/09/2018
9363,,20,20/09/2018,,21,23,21/09/2018
9364,,13,03/05/2018,,5,20,03/05/2018
9365,,5,12/05/2018,,9,24,13/05/2018
9366,,13,22/05/2018,,0,4,23/05/2018
9367,,20,02/11/2018,,0,19,02/11/2018
9368,,8,25/01/2018,,16,16,26/01/2018
9369,,5,25/10/2018,,1,13,25/10/2018
9370,,5,17/12/2018,,21,15,18/12/2018
9371,,22,31/08/2018,,20,15,31/08/2018
9372,,8,14/12/2018,,11,16,15/12/2018
9373,,4,06/05/2018,,9,17,06/05/2018
9374,,12,09/05/2018,,14,23,10/05/2018
9375,,18,23/10/2018,,21,22,24/10/2018
9376,,8,28/06/2018,,4,24,29/06/2018
9377,,4,02/05/2018,,8,22,03/05/2018
9378,,5,17/07/2018,,15,7,17/07/2018
9379,,11,05/10/2018,,6,24,05/10/2018
9380,,5,27/10/2018,,12,23,27/10/2018
9381,,14,01/11/2018,,14,12,01/11/2018
9382,,20,10/09/2018,,8,19,10/09/2018
9383,,13,14/06/2018,,8,18,14/06/2018
9384,,22,06/10/2018,,17,23,07/10/2018
9385,,4,03/07/2018,,23,17,03/07/2018
9386,,14,27/05/2018,,9,18,28/05/2018
9387,,20,15/04/2018,,22,21,15/04/2018
9388,,13,02/07/2018,,2,13,02/07/2018
9389,,13,19/02/2018,,22,23,19/02/2018
9390,,4,01/12/2018,,11,11,01/12/2018
9391,,22,01/12/2018,,20,8,01/12/2018
9392,,12,27/12/2018,,20,24,28/12/2018
9393,,11,04/07/2018,,20,10,04/07/2018
9394,,4,17/10/2018,,2,22,17/10/2018
9395,,15,20/03/2018,,8,14,21/03/2018
9396,,12,18/12/2018,,1,17,19/12/2018
9397,,14,28/01/2018,,22,12,28/01/2018
9398,,22,14/04/2018,,22,22,14/04/2018
9399,,22,22/09/2018,,4,16,23/09/2018
9400,,15,22/03/2018,,17,14,23/03/2018
9401,,22,08/06/2018,,12,18,09/06/2018
9402,,8,27/07/2018,,3,24,27/07/2018
9403,,22,14/10/2018,,9,23,15/10/2018
9404,,15,22/04/2018,,1,19,23/04/2018
9405,,8,20/01/2018,,9,23,21/01/2018
9406,,18,27/05/2018,,13,18,27/05/2018
9407,,5,12/05/2018,,2,17,13/05/2018
9408,,14,27/11/2018,,21,24,27/11/2018
9409,,13,13/07/2018,,19,24,14/07/2018
9410,,11,15/08/2018,,11,22,16/08/2018
9411,,8,29/01/2018,,8,23,29/01/2018
9412,,22,19/08/2018,,1,23,20/08/2018
9413,,22,07/03/2018,,8,16,07/03/2018
9414,,18,24/08/2018,,17,16,24/08/2018
9415,,15,15/03/2018,,11,24,16/03/2018
9416,,20,16/11/2018,,1,21,16/11/2018
9417,,4,27/09/2018,,14,19,28/09/2018
9418,,22,13/05/2018,,17,14,14/05/2018
9419,,13,31/07/2018,,8,20,01/08/2018
9420,,14,05/07/2018,,15,22,05/07/2018
9421,,18,21/09/2018,,9,23,22/09/2018
9422,,11,07/03/2018,,7,23,07/03/2018
9423,,14,17/10/2018,,15,24,18/10/2018
9424,,4,18/09/2018,,23,20,19/09/2018
9425,,4,09/11/2018,,14,24,10/11/2018
9426,,4,09/02/2018,,15,12,10/02/2018
9427,,15,25/09/2018,,0,16,25/09/2018
9428,,8,30/10/2018,,22,20,30/10/2018
9429,,17,16/03/2018,,6,15,16/03/2018
9430,,5,30/10/2018,,12,23,30/10/2018
9431,,13,19/11/2018,,13,4,19/11/2018
9432,,14,13/06/2018,,16,16,13/06/2018
9433,,13,24/12/2018,,17,19,24/12/2018
9434,,4,22/09/2018,,14,22,22/09/2018
9435,,22,19/05/2018,,14,7,19/05/2018
9436,,14,18/02/2018,,17,22,19/02/2018
9437,,17,23/05/2018,,23,17,23/05/2018
9438,,12,07/01/2018,,10,14,07/01/2018
9439,,12,28/12/2018,,3,22,29/12/2018
9440,,4,25/02/2018,,4,13,26/02/2018
9441,,12,29/08/2018,,4,3,29/08/2018
9442,,15,30/09/2018,,7,23,01/10/2018
9443,,4,24/07/2018,,5,15,24/07/2018
9444,,12,24/01/2018,,0,17,25/01/2018
9445,,11,08/07/2018,,14,19,09/07/2018
9446,,11,10/01/2018,,10,8,10/01/2018
9447,,5,01/10/2018,,22,24,01/10/2018
9448,,22,16/11/2018,,4,24,16/11/2018
9449,,14,17/09/2018,,7,23,18/09/2018
9450,,13,23/11/2018,,6,12,24/11/2018
9451,,18,14/08/2018,,3,21,14/08/2018
9452,,20,10/05/2018,,21,21,10/05/2018
9453,,20,23/12/2018,,12,24,24/12/2018
9454,,13,03/09/2018,,0,20,03/09/2018
9455,,15,04/03/2018,,16,15,04/03/2018
9456,,22,17/04/2018,,9,10,18/04/2018
9457,,11,16/05/2018,,23,9,17/05/2018
9458,,8,03/09/2018,,18,17,03/09/2018
9459,,15,26/04/2018,,6,21,27/04/2018
9460,,13,27/02/2018,,5,17,27/02/2018
9461,,5,22/08/2018,,13,23,22/08/2018
9462,,14,18/01/2018,,9,21,19/01/2018
9463,,14,08/05/2018,,3,16,08/05/2018
9464,,12,16/07/2018,,18,21,17/07/2018
9465,,18,29/04/2018,,12,18,30/04/2018
9466,,4,24/05/2018,,1,23,25/05/2018
9467,,4,23/08/2018,,2,24,24/08/2018
9468,,18,22/10/2018,,4,18,22/10/2018
9469,,8,22/09/2018,,2,15,22/09/2018
9470,,15,12/06/2018,,6,20,12/06/2018
9471,,17,20/06/2018,,6,12,20/06/2018
9472,,11,20/02/2018,,7,19,21/02/2018
9473,,12,14/03/2018,,17,21,15/03/2018
9474,,18,02/11/2018,,16,23,03/11/2018
9475,,13,13/03/2018,,8,22,14/03/2018
9476,,22,27/02/2018,,20,19,27/02/2018
9477,,17,01/01/2019,,22,24,02/01/2019
9478,,8,29/06/2018,,2,9,30/06/2018
9479,,13,19/07/2018,,16,23,20/07/2018
9480,,8,09/11/2018,,22,24,10/11/2018
9481,,8,11/05/2018,,6,0,12/05/2018
9482,,20,18/05/2018,,5,17,19/05/2018
9483,,20,12/04/2018,,17,17,13/04/2018
9484,,8,14/04/2018,,16,18,15/04/2018
9485,,13,05/12/2018,,19,17,06/12/2018
9486,,5,20/03/2018,,22,18,20/03/2018
9487,,13,29/11/2018,,21,4,29/11/2018
9488,,8,04/09/2018,,15,22,04/09/2018
9489,,13,01/11/2018,,11,22,02/11/2018
9490,,15,17/02/2018,,2,21,18/02/2018
9491,,22,07/08/2018,,14,8,07/08/2018
9492,,14,18/01/2018,,21,24,18/01/2018
9493,,14,14/02/2018,,4,21,14/02/2018
9494,,22,17/10/2018,,18,19,18/10/2018
9495,,12,29/01/2018,,20,24,30/01/2018
9496,,14,10/06/2018,,4,6,11/06/2018
9497,,14,30/07/2018,,9,21,30/07/2018
9498,,11,12/05/2018,,20,23,13/05/2018
9499,,11,15/06/2018,,7,17,15/06/2018
9500,,15,17/12/2018,,0,22,18/12/2018
9501,,12,26/12/2018,,15,8,27/12/2018
9502,,12,09/08/2018,,0,22,10/08/2018
9503,,14,22/03/2018,,20,20,22/03/2018
9504,,11,01/07/2018,,19,18,02/07/2018
9505,,15,31/08/2018,,6,23,31/08/2018
9506,,13,09/09/2018,,3,13,09/09/2018
9507,,15,04/03/2018,,23,22,05/03/2018
9508,,18,17/08/2018,,6,20,18/08/2018
9509,,8,22/06/2018,,2,21,22/06/2018
9510,,5,04/06/2018,,11,17,04/06/2018
9511,,11,03/06/2018,,12,21,04/06/2018
9512,,20,26/11/2018,,3,11,26/11/2018
9513,,4,17/12/2018,,0,7,17/12/2018
9514,,5,09/09/2018,,11,23,10/09/2018
9515,,15,26/11/2018,,4,24,26/11/2018
9516,,4,20/02/2018,,18,20,21/02/2018
9517,,4,21/11/2018,,2,22,22/11/2018
9518,,20,12/03/2018,,0,24,13/03/2018
9519,,5,21/03/2018,,9,22,22/03/2018
9520,,13,29/03/2018,,15,24,30/03/2018
9521,,8,18/11/2018,,4,18,19/11/2018
9522,,12,31/08/2018,,23,2,01/09/2018
9523,,13,22/03/2018,,0,14,22/03/2018
9524,,13,25/10/2018,,2,24,26/10/2018
9525,,14,07/11/2018,,6,17,07/11/2018
9526,,5,26/08/2018,,11,21,27/08/2018
9527,,12,03/02/2018,,14,23,04/02/2018
9528,,22,05/03/2018,,12,23,05/03/2018
9529,,17,13/02/2018,,18,11,14/02/2018
9530,,13,23/12/2018,,10,24,23/12/2018
9531,,14,12/04/2018,,13,19,12/04/2018
9532,,4,17/03/2018,,7,24,18/03/2018
9533,,14,09/01/2018,,9,24,09/01/2018
9534,,12,06/09/2018,,15,21,06/09/2018
9535,,14,01/04/2018,,22,19,01/04/2018
9536,,20,23/01/2018,,19,17,23/01/2018
9537,,13,14/04/2018,,22,22,15/04/2018
9538,,8,17/11/2018,,23,20,18/11/2018
9539,,14,28/05/2018,,2,16,29/05/2018
9540,,11,27/06/2018,,22,16,27/06/2018
9541,,8,05/09/2018,,12,23,05/09/2018
9542,,12,31/08/2018,,9,0,31/08/2018
9543,,5,15/11/2018,,23,20,16/11/2018
9544,,14,18/02/2018,,21,15,19/02/2018
9545,,13,29/01/2018,,1,19,29/01/2018
9546,,13,16/05/2018,,18,11,17/05/2018
9547,,15,09/12/2018,,20,5,10/12/2018
9548,,18,16/02/2018,,17,14,16/02/2018
9549,,12,13/01/2018,,11,20,13/01/2018
9550,,12,22/12/2018,,2,21,22/12/2018
9551,,15,22/10/2018,,2,19,23/10/2018
9552,,5,16/05/2018,,14,20,17/05/2018
9553,,13,20/06/2018,,17,17,20/06/2018
9554,,18,12/01/2018,,6,19,12/01/2018
9555,,11,20/12/2018,,14,24,21/12/2018
9556,,20,10/11/2018,,4,24,10/11/2018
9557,,13,20/05/2018,,21,23,20/05/2018
9558,,22,30/01/2018,,16,15,31/01/2018
9559,,15,07/11/2018,,3,20,08/11/2018
9560,,4,10/01/2018,,10,22,10/01/2018
9561,,17,06/01/2019,,23,14,06/01/2019
9562,,13,18/08/2018,,3,22,19/08/2018
9563,,17,02/10/2018,,1,10,02/10/2018
9564,,18,23/05/2018,,8,3,23/05/2018
9565,,5,17/07/2018,,6,24,17/07/2018
9566,,8,16/04/2018,,15,5,17/04/2018
9567,,22,12/07/2018,,20,4,13/07/2018
9568,,13,15/11/2018,,2,23,15/11/2018
9569,,22,13/10/2018,,3,22,13/10/2018
9570,,14,26/12/2018,,7,13,27/12/2018
9571,,5,20/04/2018,,5,14,20/04/2018
9572,,4,25/08/2018,,14,18,25/08/2018
9573,,20,27/07/2018,,2,18,28/07/2018
9574,,15,11/12/2018,,13,15,11/12/2018
9575,,11,29/01/2018,,5,22,30/01/2018
9576,,22,24/07/2018,,23,15,24/07/2018
9577,,13,20/05/2018,,20,22,21/05/2018
9578,,14,02/04/2018,,23,21,03/04/2018
9579,,5,27/09/2018,,6,16,27/09/2018
9580,,5,28/08/2018,,13,17,28/08/2018
9581,,14,20/10/2018,,14,17,21/10/2018
9582,,20,22/08/2018,,13,18,22/08/2018
9583,,20,06/02/2018,,15,9,06/02/2018
9584,,5,10/07/2018,,18,23,11/07/2018
9585,,11,14/09/2018,,11,14,15/09/2018
9586,,12,27/11/2018,,6,4,27/11/2018
9587,,8,05/08/2018,,9,19,06/08/2018
9588,,17,20/04/2018,,23,21,20/04/2018
9589,,12,04/02/2018,,17,12,04/02/2018
9590,,14,06/06/2018,,13,12,06/06/2018
9591,,4,22/02/2018,,2,18,22/02/2018
9592,,8,10/12/2018,,21,8,11/12/2018
9593,,11,13/09/2018,,22,5,13/09/2018
9594,,14,18/04/2018,,0,21,18/04/2018
9595,,11,20/12/2018,,20,22,20/12/2018
9596,,20,08/04/2018,,6,21,08/04/2018
9597,,8,08/10/2018,,18,18,08/10/2018
9598,,18,14/09/2018,,0,23,15/09/2018
9599,,12,25/01/2018,,5,16,25/01/2018
9600,,12,18/08/2018,,2,21,18/08/2018
9601,,14,08/11/2018,,11,24,08/11/2018
9602,,4,02/03/2018,,22,9,03/03/2018
9603,,11,16/12/2018,,11,16,16/12/2018
9604,,18,14/12/2018,,14,7,14/12/2018
9605,,13,16/12/2018,,6,21,16/12/2018
9606,,14,30/01/2018,,1,15,31/01/2018
9607,,18,23/01/2018,,10,21,23/01/2018
9608,,15,18/09/2018,,17,24,19/09/2018
9609,,18,13/04/2018,,19,8,13/04/2018
9610,,17,23/05/2018,,15,21,24/05/2018
9611,,13,26/07/2018,,4,20,26/07/2018
9612,,17,30/06/2018,,23,18,01/07/2018
9613,,14,13/07/2018,,13,23,14/07/2018
9614,,22,12/06/2018,,14,22,12/06/2018
9615,,20,03/12/2018,,21,19,04/12/2018
9616,,15,20/11/2018,,13,9,20/11/2018
9617,,5,23/07/2018,,17,17,23/07/2018
9618,,18,09/04/2018,,14,11,09/04/2018
9619,,5,19/01/2018,,5,16,19/01/2018
