NUMRESERVA,IDESTADIA,IDSERVICIO,IDHORARIO,IDCONSUMO,IDCONVENCION,CAPACIDAD
100017,98818,14,100047,,,4
100018,98819,13,100048,,,2
100019,98820,4,100049,,,3
100020,98821,12,100050,,,1
100021,98822,14,100051,,,1
100022,98823,15,100052,,,3
100023,98824,4,100053,,,1
100024,98825,5,100054,14,,2
100025,98826,5,100055,,,3
100026,98827,15,100056,,,1
100027,98828,17,100057,,,1
100028,98829,22,100058,,,1
100029,98830,15,100059,,,1
100030,98831,18,100060,,,2
100031,98832,5,100061,,,3
100032,98833,5,100062,,,1
100033,98834,18,100063,,,3
100034,98835,22,100064,,,3
100035,98836,5,100065,,,2
100036,98837,20,100066,,,3
100037,98838,22,100067,,,2
100038,98839,17,100068,,,2
100039,98840,4,100069,,,3
100040,98841,17,100070,,,4
100041,98842,8,100071,,,1
100042,98843,4,100072,,,4
100043,98844,5,100073,,,1
100044,98845,18,100074,,,1
100045,98846,15,100075,,,2
100046,98847,15,100076,,,2
100047,98848,12,100077,,,3
100048,98849,15,100078,,,1
100049,98850,4,100079,,,3
100050,98851,12,100080,,,2
100051,98852,4,100081,,,1
100052,98853,15,100082,,,1
100053,98854,18,100083,,,1
100054,98855,22,100084,,,3
100055,98856,15,100085,,,4
100056,98857,22,100086,,,1
100057,98858,17,100087,,,1
100058,98859,12,100088,,,4
100059,98860,6,100089,,,4
100060,98861,14,100090,,,4
100061,98862,5,100091,,,2
100062,98863,4,100092,,,4
100063,98864,5,100093,,,3
100064,98865,14,100094,14,,3
100065,98866,15,100095,,,3
100066,98867,11,100096,14,,1
100067,98868,18,100097,,,2
100068,98869,22,100098,,,3
100069,98870,22,100099,,,2
100070,98871,6,100100,,,3
100071,98872,4,100101,,,1
100072,98873,8,100102,,,2
100073,98874,4,100103,,,4
100074,98875,13,100104,,,1
100075,98876,22,100105,,,4
100076,98877,22,100106,,,4
100077,98878,17,100107,,,1
100078,98879,4,100108,,,2
100079,98880,20,100109,,,4
100080,98881,11,100110,,,2
100081,98882,15,100111,,,1
100082,98883,22,100112,,,2
100083,98884,8,100113,,,2
100084,98885,17,100114,,,4
100085,98886,17,100115,,,4
100086,98887,17,100116,,,3
100087,98888,11,100117,,,3
100088,98889,18,100118,,,3
100089,98890,18,100119,,,2
100090,98891,22,100120,,,3
100091,98892,11,100121,,,3
100092,98893,18,100122,,,3
100093,98894,4,100123,,,1
100094,98895,17,100124,,,2
100095,98896,12,100125,,,3
100096,98897,15,100126,,,3
100097,98898,17,100127,,,3
100098,98899,4,100128,,,3
100099,98900,6,100129,,,2
100100,98901,18,100130,,,4
100101,98902,20,100131,,,3
100102,98903,20,100132,,,3
100103,98904,8,100133,16,,4
100104,98905,11,100134,,,3
100105,98906,5,100135,,,4
100106,98907,18,100136,,,2
100107,98908,4,100137,,,2
100108,98909,12,100138,,,4
100109,98910,11,100139,,,3
100110,98911,8,100140,,,3
100111,98912,18,100141,,,1
100112,98913,6,100142,,,3
100113,98914,8,100143,,,2
100114,98915,15,100144,,,1
100115,98916,17,100145,,,4
100116,98917,12,100146,,,2
100117,98918,12,100147,,,2
100118,98919,13,100148,,,2
100119,98920,6,100149,,,2
100120,98921,12,100150,,,1
100121,98922,11,100151,,,3
100122,98923,20,100152,,,2
100123,98924,11,100153,,,3
100124,98925,6,100154,,,1
100125,98926,15,100155,,,2
100126,98927,12,100156,,,1
100127,98928,15,100157,,,3
100128,98929,6,100158,,,1
100129,98930,6,100159,,,2
100130,98931,6,100160,,,3
100131,98932,15,100161,,,1
100132,98933,22,100162,,,2
100133,98934,11,100163,,,4
100134,98935,4,100164,,,4
100135,98936,11,100165,,,1
100136,98937,8,100166,,,3
100137,98938,18,100167,,,3
100138,98939,17,100168,,,3
100139,98940,11,100169,,,3
100140,98941,15,100170,,,2
100141,98942,17,100171,,,1
100142,98943,17,100172,,,2
100143,98944,14,100173,,,1
100144,98945,22,100174,,,3
100145,98946,14,100175,,,2
100146,98947,15,100176,,,1
100147,98948,12,100177,,,2
100148,98949,18,100178,,,2
100149,98950,18,100179,,,3
100150,98951,14,100180,,,3
100151,98952,22,100181,,,1
100152,98953,18,100182,,,3
100153,98954,14,100183,,,4
100154,98955,22,100184,,,4
100155,98956,6,100185,,,2
100156,98957,14,100186,,,4
100157,98958,22,100187,,,3
100158,98959,13,100188,,,2
100159,98960,14,100189,,,3
100160,98961,17,100190,,,1
100161,98962,22,100191,,,2
100162,98963,5,100192,,,1
100163,98964,5,100193,15,,4
100164,98965,17,100194,,,3
100165,98966,20,100195,,,1
100166,98967,15,100196,,,1
100167,98968,11,100197,,,1
100168,98969,22,100198,,,1
100169,98970,5,100199,,,4
100170,98971,18,100200,,,1
100171,98972,8,100201,,,4
100172,98973,22,100202,,,2
100173,98974,22,100203,,,3
100174,98975,5,100204,,,3
100175,98976,15,100205,15,,2
100176,98977,5,100206,,,3
100177,98978,18,100207,15,,2
100178,98979,4,100208,,,3
100179,98980,8,100209,,,1
100180,98981,4,100210,,,1
100181,98982,6,100211,,,1
100182,98983,20,100212,15,,3
100183,98984,15,100213,,,4
100184,98985,22,100214,,,4
100185,98986,20,100215,,,1
100186,98987,15,100216,,,1
100187,98988,13,100217,14,,1
100188,98989,12,100218,,,3
100189,98990,14,100219,,,4
100190,98991,5,100220,,,3
100191,98992,11,100221,,,4
100192,98993,15,100222,,,1
100193,98994,13,100223,,,4
100194,98995,22,100224,,,3
100195,98996,8,100225,,,2
100196,98997,6,100226,,,1
100197,98998,22,100227,,,3
100198,98999,15,100228,,,4
100199,99000,15,100229,,,3
100200,76042,6,100230,,,4
100201,76043,12,100231,,,2
100202,76044,15,100232,,,3
100203,76045,6,100233,15,,4
100204,76046,5,100234,,,2
100205,76047,13,100235,,,1
100206,76048,4,100236,,,1
100207,76049,6,100237,,,2
100208,76050,14,100238,,,2
100209,76051,12,100239,16,,3
100210,76052,12,100240,,,3
100211,76053,8,100241,,,3
100212,76054,12,100242,,,3
100213,76055,6,100243,,,1
100214,76056,18,100244,,,1
100215,76057,17,100245,,,1
100216,76058,17,100246,,,1
100217,76059,6,100247,,,3
100218,76060,12,100248,,,3
100219,76061,4,100249,,,1
100220,76062,22,100250,,,3
100221,76063,11,100251,16,,1
100222,76064,4,100252,,,3
100223,76065,11,100253,,,1
100224,76066,12,100254,,,2
100225,76067,20,100255,,,1
100226,76068,4,100256,,,3
100227,76069,22,100257,,,3
100228,76070,20,100258,,,4
100229,76071,15,100259,,,2
100230,76072,6,100260,,,2
100231,76073,18,100261,,,4
100232,76074,17,100262,,,1
100233,76075,14,100263,,,3
100234,76076,12,100264,,,2
100235,76077,18,100265,14,,3
100236,76078,14,100266,,,4
100237,76079,22,100267,,,1
100238,76080,15,100268,,,4
100239,76081,8,100269,,,1
100240,76082,13,100270,,,2
100241,76083,17,100271,,,2
100242,76084,20,100272,,,4
100243,76085,13,100273,,,1
100244,76086,18,100274,14,,1
100245,76087,5,100275,,,1
100246,76088,4,100276,,,4
100247,76089,5,100277,,,4
100248,76090,11,100278,,,4
100249,76091,6,100279,,,3
100250,76092,4,100280,,,3
100251,76093,20,100281,,,4
100252,76094,17,100282,,,3
100253,76095,13,100283,,,2
100254,76096,6,100284,,,1
100255,76097,8,100285,,,3
100256,76098,5,100286,,,4
100257,76099,18,100287,,,4
100258,76100,6,100288,,,2
100259,76101,13,100289,,,2
100260,76102,17,100290,,,2
100261,76103,12,100291,,,4
100262,76104,18,100292,,,3
100263,76105,15,100293,,,4
100264,76106,17,100294,,,3
100265,76107,18,100295,,,2
100266,76108,6,100296,,,3
100267,76109,12,100297,,,3
100268,76110,18,100298,,,2
100269,76111,5,100299,,,4
100270,76112,5,100300,,,3
100271,76113,15,100301,,,4
100272,76114,5,100302,,,4
100273,76115,13,100303,,,3
100274,76116,11,100304,,,4
100275,76117,20,100305,,,1
100276,76118,6,100306,,,1
100277,76119,14,100307,,,4
100278,76120,20,100308,,,2
100279,76121,13,100309,,,2
100280,76122,8,100310,,,2
100281,76123,13,100311,,,3
100282,76124,13,100312,,,4
100283,76125,8,100313,16,,4
100284,76126,14,100314,,,4
100285,76127,13,100315,14,,4
100286,76128,6,100316,,,2
100287,76129,14,100317,,,3
100288,76130,4,100318,,,3
100289,76131,6,100319,,,4
100290,76132,6,100320,15,,1
100291,76133,22,100321,,,2
100292,76134,20,100322,,,3
100293,76135,12,100323,,,4
100294,76136,8,100324,,,1
100295,76137,8,100325,,,4
100296,76138,18,100326,,,4
100297,76139,11,100327,,,3
100298,76140,22,100328,,,1
100299,76141,14,100329,,,4
100300,76142,18,100330,,,3
100301,76143,8,100331,,,1
100302,76144,22,100332,,,3
100303,76145,15,100333,,,1
100304,76146,11,100334,,,1
100305,76147,14,100335,,,1
100306,76148,18,100336,,,1
100307,76149,22,100337,,,3
100308,76150,12,100338,,,4
100309,76151,11,100339,,,1
100310,76152,15,100340,,,2
100311,76153,5,100341,16,,1
100312,76154,15,100342,,,2
100313,76155,4,100343,,,4
100314,76156,22,100344,,,2
100315,76157,14,100345,,,1
100316,76158,18,100346,,,1
100317,76159,20,100347,,,4
100318,76160,12,100348,,,1
100319,76161,15,100349,14,,2
100320,76162,5,100350,,,4
100321,76163,12,100351,,,2
100322,76164,5,100352,,,3
100323,76165,22,100353,,,2
100324,76166,22,100354,,,1
100325,76167,5,100355,,,2
100326,76168,13,100356,,,3
100327,76169,8,100357,,,1
100328,76170,6,100358,,,2
100329,76171,8,100359,,,2
100330,76172,5,100360,,,2
100331,76173,17,100361,,,1
100332,76174,22,100362,16,,4
100333,76175,13,100363,,,1
100334,76176,5,100364,16,,1
100335,76177,13,100365,14,,2
100336,76178,13,100366,,,1
100337,76179,6,100367,,,3
100338,76180,5,100368,,,3
100339,76181,14,100369,,,3
100340,76182,5,100370,,,3
100341,76183,14,100371,,,4
100342,76184,17,100372,,,1
100343,76185,8,100373,,,1
100344,76186,15,100374,16,,1
100345,76187,4,100375,,,1
100346,76188,6,100376,,,2
100347,76189,22,100377,,,3
100348,76190,14,100378,,,3
100349,76191,20,100379,,,4
100350,76192,4,100380,,,4
100351,76193,12,100381,,,1
100352,76194,14,100382,,,1
100353,76195,11,100383,,,1
100354,76196,6,100384,,,2
100355,76197,17,100385,,,4
100356,76198,4,100386,,,2
100357,76199,14,100387,,,3
100358,76200,13,100388,16,,3
100359,76201,15,100389,15,,1
100360,76202,17,100390,,,4
100361,76203,4,100391,,,1
100362,76204,18,100392,,,4
100363,76205,20,100393,,,4
100364,76206,11,100394,,,3
100365,76207,12,100395,,,3
100366,76208,15,100396,,,1
100367,76209,8,100397,,,4
100368,76210,4,100398,,,3
100369,76211,14,100399,,,1
100370,76212,20,100400,,,3
100371,76213,6,100401,16,,4
100372,76214,20,100402,,,3
100373,76215,13,100403,,,4
100374,76216,5,100404,,,1
100375,76217,6,100405,,,1
100376,76218,6,100406,,,2
100377,76219,4,100407,,,3
100378,76220,8,100408,,,3
100379,76221,17,100409,,,3
100380,76222,14,100410,14,,4
100381,76223,14,100411,,,3
100382,76224,15,100412,,,4
100383,76225,13,100413,,,2
100384,76226,14,100414,15,,1
100385,76227,22,100415,,,1
100386,76228,15,100416,,,1
100387,76229,14,100417,,,3
100388,76230,6,100418,,,1
100389,76231,8,100419,,,4
100390,76232,4,100420,,,2
100391,76233,22,100421,,,4
100392,76234,6,100422,,,2
100393,76235,20,100423,,,2
100394,76236,22,100424,,,3
100395,76237,15,100425,,,1
100396,76238,14,100426,,,3
100397,76239,11,100427,,,2
100398,76240,15,100428,,,3
100399,76241,14,100429,,,1
100400,76242,5,100430,,,2
100401,76243,4,100431,,,1
100402,76244,4,100432,,,2
100403,76245,13,100433,,,1
100404,76246,4,100434,,,4
100405,76247,20,100435,,,3
100406,76248,4,100436,,,3
100407,76249,6,100437,,,1
100408,76250,5,100438,15,,3
100409,76251,8,100439,,,4
100410,76252,8,100440,,,3
100411,76253,12,100441,,,2
100412,76254,22,100442,,,1
100413,76255,5,100443,,,1
100414,76256,17,100444,,,4
100415,76257,17,100445,,,1
100416,76258,18,100446,,,1
100417,76259,8,100447,,,4
100418,76260,20,100448,,,2
100419,76261,8,100449,,,3
100420,76262,22,100450,,,4
100421,76263,11,100451,,,2
100422,76264,18,100452,,,4
100423,76265,6,100453,,,3
100424,76266,11,100454,,,3
100425,76267,5,100455,,,3
100426,76268,12,100456,,,1
100427,76269,14,100457,,,3
100428,76270,12,100458,,,2
100429,76271,12,100459,,,3
100430,76272,5,100460,,,4
100431,76273,11,100461,,,4
100432,76274,18,100462,,,3
100433,76275,18,100463,,,2
100434,76276,18,100464,,,1
100435,76277,18,100465,,,1
100436,76278,4,100466,,,2
100437,76279,12,100467,,,3
100438,76280,4,100468,,,3
100439,76281,12,100469,,,4
100440,76282,4,100470,,,2
100441,76283,11,100471,,,1
100442,76284,15,100472,,,4
100443,76285,22,100473,,,3
100444,76286,14,100474,,,1
100445,76287,15,100475,,,1
100446,76288,20,100476,16,,1
100447,76289,6,100477,,,4
100448,76290,6,100478,,,2
100449,76291,18,100479,,,1
100450,76292,20,100480,,,1
100451,76293,8,100481,,,1
100452,76294,8,100482,,,2
100453,76295,15,100483,,,4
100454,76296,20,100484,,,4
100455,76297,13,100485,16,,2
100456,76298,11,100486,,,2
100457,76299,8,100487,,,2
100458,76300,18,100488,15,,3
100459,76301,11,100489,,,3
100460,76302,6,100490,,,3
100461,76303,6,100491,,,3
100462,76304,8,100492,,,1
100463,76305,20,100493,,,2
100464,76306,5,100494,,,4
100465,76307,18,100495,,,4
100466,76308,4,100496,,,3
100467,76309,12,100497,,,3
100468,76310,11,100498,,,1
100469,76311,20,100499,,,2
100470,76312,18,100500,,,2
100471,76313,20,100501,,,4
100472,76314,18,100502,,,4
100473,76315,6,100503,16,,3
100474,76316,13,100504,,,1
100475,76317,14,100505,,,1
100476,76318,20,100506,,,1
100477,76319,11,100507,,,2
100478,76320,12,100508,,,1
100479,76321,12,100509,,,4
100480,76322,17,100510,,,1
100481,76323,22,100511,,,1
100482,76324,4,100512,,,4
100483,76325,20,100513,,,3
100484,76326,4,100514,,,2
100485,76327,11,100515,,,3
100486,76328,11,100516,,,3
100487,76329,14,100517,,,2
100488,76330,5,100518,,,1
100489,76331,11,100519,,,3
100490,76332,11,100520,,,3
100491,76333,20,100521,,,4
100492,76334,20,100522,,,1
100493,76335,8,100523,,,3
100494,76336,13,100524,,,4
100495,76337,14,100525,,,1
100496,76338,4,100526,,,2
100497,76339,18,100527,,,2
100498,76340,8,100528,,,2
100499,76341,13,100529,,,2
100500,76342,17,100530,,,2
100501,76343,4,100531,,,4
100502,76344,15,100532,,,1
100503,76345,12,100533,,,1
100504,76346,5,100534,,,4
100505,76347,6,100535,,,2
100506,76348,12,100536,,,4
100507,76349,6,100537,15,,4
100508,76350,20,100538,,,3
100509,76351,20,100539,,,4
100510,76352,12,100540,,,2
100511,76353,12,100541,,,2
100512,76354,18,100542,,,2
100513,76355,13,100543,,,2
100514,76356,18,100544,,,2
100515,76357,22,100545,,,1
100516,76358,18,100546,14,,1
100517,76359,11,100547,,,1
100518,76360,15,100548,,,3
100519,76361,17,100549,,,1
100520,76362,15,100550,,,2
100521,76363,15,100551,,,3
100522,76364,22,100552,,,3
100523,76365,15,100553,,,3
100524,76366,4,100554,,,2
100525,76367,14,100555,,,3
100526,76368,18,100556,14,,4
100527,76369,18,100557,16,,4
100528,76370,22,100558,,,2
100529,76371,20,100559,,,4
100530,76372,18,100560,,,2
100531,76373,4,100561,,,1
100532,76374,5,100562,,,2
100533,76375,6,100563,,,2
100534,76376,22,100564,,,2
100535,76377,8,100565,,,3
100536,76378,18,100566,,,1
100537,76379,13,100567,,,4
100538,76380,22,100568,,,4
100539,76381,15,100569,,,3
100540,76382,8,100570,,,2
100541,76383,6,100571,,,1
100542,76384,13,100572,,,3
100543,76385,15,100573,,,4
100544,76386,8,100574,,,3
100545,76387,13,100575,,,2
100546,76388,11,100576,,,1
100547,76389,8,100577,16,,4
100548,76390,17,100578,,,1
100549,76391,18,100579,,,2
100550,76392,17,100580,,,1
100551,76393,5,100581,,,3
100552,76394,8,100582,,,3
100553,76395,13,100583,,,2
100554,76396,22,100584,,,1
100555,76397,20,100585,,,1
100556,76398,8,100586,,,3
100557,76399,11,100587,,,2
100558,76400,22,100588,,,4
100559,76401,12,100589,,,4
100560,76402,8,100590,,,1
100561,76403,17,100591,,,4
100562,76404,4,100592,,,4
100563,76405,5,100593,,,4
100564,76406,20,100594,14,,1
100565,76407,13,100595,15,,4
100566,76408,4,100596,,,3
100567,76409,8,100597,,,1
100568,76410,11,100598,,,1
100569,76411,8,100599,,,1
100570,76412,15,100600,,,2
100571,76413,20,100601,,,4
100572,76414,20,100602,,,2
100573,76415,8,100603,,,3
100574,76416,22,100604,,,2
100575,76417,17,100605,16,,2
100576,76418,11,100606,,,2
100577,76419,4,100607,,,3
100578,76420,22,100608,,,2
100579,76421,22,100609,,,3
100580,76422,15,100610,,,2
100581,76423,14,100611,,,4
100582,76424,20,100612,,,4
100583,76425,4,100613,16,,2
100584,76426,11,100614,,,4
100585,76427,5,100615,,,3
100586,76428,12,100616,,,1
100587,76429,12,100617,,,4
100588,76430,14,100618,,,1
100589,76431,14,100619,,,4
100590,76432,11,100620,,,1
100591,76433,5,100621,,,3
100592,76434,13,100622,,,2
100593,76435,13,100623,,,1
100594,76436,4,100624,,,3
100595,76437,22,100625,,,4
100596,76438,17,100626,,,4
100597,76439,6,100627,,,2
100598,76440,22,100628,,,1
100599,76441,6,100629,,,3
100600,76442,15,100630,,,1
100601,76443,4,100631,,,2
100602,76444,22,100632,15,,2
100603,76445,14,100633,,,3
100604,76446,14,100634,,,4
100605,76447,15,100635,16,,1
100606,76448,13,100636,,,4
100607,76449,15,100637,,,4
100608,76450,22,100638,,,4
100609,76451,5,100639,,,3
100610,76452,6,100640,,,4
100611,76453,8,100641,,,3
100612,76454,6,100642,,,2
100613,76455,13,100643,16,,1
100614,76456,15,100644,,,3
100615,76457,4,100645,,,2
100616,76458,6,100646,,,4
100617,76459,11,100647,,,2
100618,76460,13,100648,,,3
100619,76461,11,100649,,,3
100620,76462,15,100650,,,4
100621,76463,5,100651,,,3
100622,76464,17,100652,16,,3
100623,76465,12,100653,,,4
100624,76466,4,100654,15,,2
100625,76467,13,100655,,,3
100626,76468,5,100656,,,2
100627,76469,22,100657,,,1
100628,76470,4,100658,,,1
100629,76471,12,100659,,,2
100630,76472,14,100660,14,,2
100631,76473,12,100661,,,3
100632,76474,4,100662,,,3
100633,76475,22,100663,,,4
100634,76476,13,100664,,,1
100635,76477,4,100665,,,4
100636,76478,12,100666,,,4
100637,76479,17,100667,,,1
100638,76480,6,100668,,,2
100639,76481,11,100669,,,2
100640,76482,15,100670,,,1
100641,76483,5,100671,,,2
100642,76484,15,100672,,,3
100643,76485,12,100673,,,3
100644,76486,18,100674,,,4
100645,76487,22,100675,,,1
100646,76488,4,100676,,,1
100647,76489,14,100677,16,,2
100648,76490,4,100678,,,4
100649,76491,8,100679,,,4
100650,76492,4,100680,,,4
100651,76493,11,100681,,,1
100652,76494,13,100682,,,3
100653,76495,5,100683,,,1
100654,76496,20,100684,15,,3
100655,76497,11,100685,,,2
100656,76498,22,100686,,,1
100657,76499,8,100687,,,1
100658,76500,12,100688,,,4
100659,76501,18,100689,,,3
100660,76502,5,100690,,,4
100661,76503,4,100691,,,4
100662,76504,8,100692,,,3
100663,76505,17,100693,16,,2
100664,76506,13,100694,,,4
100665,76507,4,100695,,,2
100666,76508,15,100696,,,3
100667,76509,15,100697,,,4
100668,76510,20,100698,,,2
100669,76511,17,100699,,,4
100670,76512,12,100700,,,1
100671,76513,18,100701,,,1
100672,76514,15,100702,,,4
100673,76515,8,100703,,,4
100674,76516,11,100704,,,1
100675,76517,6,100705,,,3
100676,76518,8,100706,,,3
100677,76519,8,100707,,,2
100678,76520,22,100708,,,3
100679,76521,5,100709,,,2
100680,76522,22,100710,,,3
100681,76523,18,100711,,,4
100682,76524,20,100712,,,4
100683,76525,15,100713,,,2
100684,76526,13,100714,,,2
100685,76527,12,100715,,,3
100686,76528,18,100716,,,3
100687,76529,8,100717,,,4
100688,76530,6,100718,,,2
100689,76531,13,100719,16,,3
100690,76532,13,100720,,,1
100691,76533,5,100721,,,1
100692,76534,17,100722,,,1
100693,76535,17,100723,,,1
100694,76536,4,100724,,,4
100695,76537,4,100725,,,2
100696,76538,6,100726,,,2
100697,76539,12,100727,,,1
100698,76540,17,100728,,,2
100699,76541,13,100729,,,4
100700,76542,13,100730,,,2
100701,76543,20,100731,,,2
100702,76544,22,100732,,,3
100703,76545,14,100733,,,3
100704,76546,18,100734,,,1
100705,76547,12,100735,,,1
100706,76548,18,100736,,,3
100707,76549,13,100737,,,4
100708,76550,13,100738,,,3
100709,76551,18,100739,,,1
100710,76552,8,100740,,,1
100711,76553,18,100741,,,4
100712,76554,15,100742,,,3
100713,76555,11,100743,,,1
100714,76556,11,100744,,,2
100715,76557,11,100745,,,3
100716,76558,11,100746,,,3
100717,76559,11,100747,,,2
100718,76560,4,100748,,,4
100719,76561,22,100749,15,,2
100720,76562,18,100750,,,2
100721,76563,11,100751,,,2
100722,76564,4,100752,16,,3
100723,76565,18,100753,,,3
100724,76566,11,100754,,,1
100725,76567,22,100755,,,3
100726,76568,12,100756,,,2
100727,76569,4,100757,,,4
100728,76570,11,100758,,,1
100729,76571,4,100759,,,3
100730,76572,6,100760,,,1
100731,76573,4,100761,,,1
100732,76574,12,100762,,,2
100733,76575,12,100763,,,4
100734,76576,5,100764,16,,3
100735,76577,18,100765,,,2
100736,76578,6,100766,,,2
100737,76579,12,100767,,,1
100738,76580,5,100768,,,1
100739,76581,14,100769,,,4
100740,76582,15,100770,15,,4
100741,76583,18,100771,,,1
100742,76584,14,100772,,,1
100743,76585,15,100773,14,,3
100744,76586,11,100774,,,3
100745,76587,18,100775,,,2
100746,76588,13,100776,,,4
100747,76589,4,100777,,,1
100748,76590,17,100778,,,2
100749,76591,5,100779,14,,3
100750,76592,8,100780,,,4
100751,76593,6,100781,,,3
100752,76594,17,100782,,,4
100753,76595,11,100783,,,2
100754,76596,5,100784,,,3
100755,76597,15,100785,,,4
100756,76598,18,100786,,,1
100757,76599,12,100787,,,2
100758,76600,22,100788,,,4
100759,76601,11,100789,,,1
100760,76602,18,100790,,,3
100761,76603,22,100791,,,2
100762,76604,15,100792,,,2
100763,76605,15,100793,,,4
100764,76606,13,100794,,,1
100765,76607,20,100795,,,2
100766,76608,5,100796,16,,2
100767,76609,5,100797,16,,1
100768,76610,17,100798,,,2
100769,76611,13,100799,,,2
100770,76612,11,100800,,,4
100771,76613,6,100801,,,3
100772,76614,20,100802,,,2
100773,76615,20,100803,,,4
